Customer ID,Customer Type,Subscription Start,Subscription End,Monthly Subscription Cost (EUR)
6253,New,2022-02-16,2022-03-31,9.99
6254,Continue,2023-03-17,2023-04-18,9.99
6255,Continue,2022-08-03,2023-03-29,29.99
6256,Continue,2023-10-09,2024-08-11,19.99
6257,New,2022-02-20,2022-09-07,29.99
6258,Continue,2023-02-06,2023-06-04,19.99
6259,Continue,2022-05-10,2023-04-07,19.99
6260,Continue,2023-06-09,2024-05-08,19.99
6261,Continue,2023-02-26,2023-05-26,9.99
6262,New,2022-09-15,2023-01-13,19.99
6263,Back to us,2022-12-01,2023-05-12,9.99
6264,Continue,2022-12-20,2023-02-23,29.99
6265,Back to us,2022-02-01,2022-05-08,19.99
6266,Back to us,2022-02-27,2022-04-26,9.99
6267,Back to us,2023-11-08,2023-12-26,19.99
6268,Continue,2023-06-27,2023-10-11,29.99
6269,Continue,2023-07-23,2024-05-27,19.99
6270,Continue,2023-03-21,2023-08-08,9.99
6271,Continue,2023-06-27,2024-01-14,19.99
6272,Continue,2023-08-26,2024-02-15,29.99
6273,New,2022-07-06,2022-11-15,9.99
6274,Continue,2023-11-01,2024-09-27,19.99
6275,Continue,2023-07-28,2023-12-02,19.99
6276,New,2022-02-18,2022-11-19,9.99
6277,Continue,2022-04-05,2022-10-06,29.99
6278,Continue,2023-05-08,2023-07-02,29.99
6279,Continue,2022-04-28,2022-11-11,29.99
6280,Continue,2022-03-23,2022-11-01,29.99
6281,Continue,2023-03-24,2023-10-31,19.99
6282,Continue,2023-03-06,2023-09-22,9.99
6283,Continue,2023-06-03,2023-10-20,29.99
6284,Continue,2023-12-03,2024-10-21,9.99
6285,Continue,2022-12-09,2023-03-09,19.99
6286,Continue,2023-04-18,2023-12-12,29.99
6287,Back to us,2023-11-22,2024-08-13,19.99
6288,New,2022-09-13,2023-07-24,9.99
6289,New,2023-11-27,2024-09-10,29.99
6290,Back to us,2023-08-18,2024-07-15,19.99
6291,Continue,2023-02-22,2023-07-08,19.99
6292,New,2023-02-22,2023-12-15,29.99
6293,New,2023-06-19,2023-09-29,19.99
6294,New,2022-05-10,2023-03-08,29.99
6295,Continue,2023-07-19,2024-06-17,29.99
6296,Back to us,2023-05-15,2024-03-20,19.99
6297,Back to us,2022-09-21,2023-05-26,29.99
6298,Back to us,2023-08-02,2024-04-16,19.99
6299,Continue,2022-05-05,2022-10-09,9.99
6300,Continue,2023-09-15,2024-05-23,9.99
6301,Continue,2023-07-09,2024-04-20,9.99
6302,Continue,2023-01-22,2023-08-10,9.99
6303,Continue,2022-10-12,2023-07-10,19.99
6304,Continue,2023-06-28,2024-04-02,9.99
6305,Continue,2023-02-24,2023-08-28,29.99
6306,Continue,2023-01-04,2023-04-01,29.99
6307,Continue,2023-03-25,2023-11-01,19.99
6308,Continue,2023-11-06,2024-06-24,19.99
6309,Continue,2022-02-24,2022-05-06,29.99
6310,Continue,2022-12-20,2023-06-20,9.99
6311,Back to us,2023-03-01,2023-12-19,9.99
6312,Back to us,2022-10-15,2023-09-14,29.99
6313,Continue,2022-05-15,2023-02-11,19.99
6314,Continue,2023-07-17,2024-06-01,19.99
6315,New,2023-08-28,2023-12-04,9.99
6316,Continue,2022-11-19,2023-06-05,9.99
6317,Back to us,2023-06-15,2023-11-27,19.99
6318,New,2022-01-11,2022-11-28,9.99
6319,New,2023-08-07,2024-05-07,19.99
6320,Continue,2023-08-07,2024-03-28,9.99
6321,Continue,2022-01-26,2022-10-07,19.99
6322,Continue,2023-06-10,2024-03-01,19.99
6323,New,2023-04-03,2023-10-18,29.99
6324,Continue,2023-02-07,2023-10-27,29.99
6325,Continue,2023-11-21,2024-02-04,9.99
6326,Back to us,2022-03-24,2022-11-16,29.99
6327,Continue,2022-07-05,2022-10-24,9.99
6328,Continue,2023-07-11,2024-03-16,9.99
6329,New,2022-01-26,2022-06-17,9.99
6330,Back to us,2023-03-26,2023-09-18,19.99
6331,Continue,2023-07-10,2024-04-11,9.99
6332,Back to us,2023-04-18,2023-09-08,9.99
6333,Continue,2022-05-14,2022-12-23,29.99
6334,Continue,2022-12-24,2023-09-17,19.99
6335,Continue,2022-10-06,2023-07-15,29.99
6336,New,2022-12-16,2023-03-26,29.99
6337,Continue,2022-06-07,2022-12-11,19.99
6338,Continue,2022-02-04,2022-09-27,19.99
6339,Continue,2023-11-16,2024-11-05,9.99
6340,Back to us,2022-05-27,2022-09-12,29.99
6341,Back to us,2023-11-24,2024-07-30,19.99
6342,New,2022-07-26,2023-02-02,29.99
6343,Back to us,2022-03-08,2023-01-17,9.99
6344,Back to us,2023-07-09,2023-09-03,29.99
6345,New,2022-06-01,2022-08-05,19.99
6346,Continue,2023-01-05,2023-06-04,9.99
6347,Continue,2022-11-03,2023-09-09,9.99
6348,Continue,2023-01-11,2023-08-16,9.99
6349,Back to us,2022-12-14,2023-09-24,29.99
6350,Continue,2022-07-17,2023-07-04,9.99
6351,Continue,2022-05-07,2022-07-12,29.99
6352,Continue,2023-04-04,2023-11-07,9.99
6353,Continue,2022-12-03,2023-08-28,9.99
6354,Continue,2023-04-25,2024-03-31,19.99
6355,Continue,2023-09-15,2024-03-27,19.99
6356,New,2023-10-25,2024-08-21,29.99
6357,New,2023-01-05,2023-11-16,9.99
6358,Back to us,2023-07-07,2024-03-13,29.99
6359,Continue,2023-04-06,2023-09-15,29.99
6360,Back to us,2022-12-20,2023-10-03,9.99
6361,Continue,2023-09-01,2024-03-09,9.99
6362,Continue,2023-10-04,2024-03-29,29.99
6363,Continue,2022-03-05,2022-05-07,29.99
6364,Continue,2022-08-13,2023-07-10,9.99
6365,New,2022-10-14,2023-05-27,19.99
6366,Continue,2022-04-10,2023-01-23,19.99
6367,Continue,2023-03-20,2024-02-15,9.99
6368,Back to us,2022-04-12,2023-03-06,9.99
6369,Continue,2022-01-06,2022-08-18,29.99
6370,Back to us,2022-06-01,2022-08-03,19.99
6371,Continue,2023-10-05,2024-05-23,19.99
6372,Continue,2022-10-17,2023-04-07,29.99
6373,Continue,2022-07-17,2022-09-30,9.99
6374,New,2022-11-05,2023-04-30,29.99
6375,Back to us,2022-12-22,2023-11-09,9.99
6376,Continue,2022-06-14,2023-05-21,29.99
6377,Back to us,2023-08-17,2024-01-12,29.99
6378,Continue,2023-08-17,2024-01-18,19.99
6379,Back to us,2022-03-05,2022-07-16,19.99
6380,New,2022-01-25,2022-05-18,19.99
6381,New,2023-12-16,2024-11-15,29.99
6382,Continue,2023-05-15,2024-04-25,9.99
6383,Continue,2022-10-19,2023-03-02,9.99
6384,Continue,2022-07-02,2022-12-11,9.99
6385,Continue,2022-09-12,2023-01-17,19.99
6386,Continue,2023-03-09,2023-10-31,9.99
6387,Continue,2023-01-14,2023-11-02,9.99
6388,Continue,2022-02-01,2023-01-19,9.99
6389,Continue,2022-12-25,2023-10-15,9.99
6390,Continue,2023-09-17,2024-02-22,29.99
6391,Continue,2023-08-20,2023-11-02,9.99
6392,Continue,2022-04-01,2023-03-16,9.99
6393,New,2023-10-08,2024-08-01,19.99
6394,New,2023-03-01,2023-12-03,9.99
6395,Continue,2022-01-08,2022-05-25,19.99
6396,Back to us,2023-06-03,2023-07-03,29.99
6397,Continue,2023-02-23,2023-11-04,9.99
6398,Continue,2022-09-04,2023-08-20,29.99
6399,New,2023-09-25,2024-04-28,9.99
6400,New,2022-06-05,2023-04-17,29.99
6401,Back to us,2023-12-13,2024-08-10,29.99
6402,Continue,2022-04-20,2022-08-27,29.99
6403,Continue,2022-01-08,2022-06-10,29.99
6404,Back to us,2023-11-04,2024-05-07,9.99
6405,New,2022-07-19,2023-03-11,9.99
6406,Back to us,2023-09-17,2024-04-11,29.99
6407,Back to us,2023-10-25,2024-06-07,19.99
6408,Continue,2022-11-26,2023-08-04,9.99
6409,Continue,2023-11-13,2023-12-30,29.99
6410,Back to us,2022-03-02,2022-11-11,29.99
6411,Back to us,2022-03-02,2022-09-19,19.99
6412,Continue,2023-08-23,2024-05-11,29.99
6413,Continue,2023-12-02,2024-08-16,19.99
6414,Continue,2022-02-10,2022-05-22,29.99
6415,New,2022-01-14,2022-05-06,19.99
6416,Back to us,2022-05-15,2022-10-21,29.99
6417,New,2022-02-08,2023-01-22,29.99
6418,Continue,2023-03-16,2023-06-04,9.99
6419,Continue,2023-09-11,2024-05-21,29.99
6420,Continue,2022-11-18,2023-03-14,9.99
6421,New,2023-03-14,2024-02-12,19.99
6422,Continue,2022-04-26,2022-06-30,19.99
6423,Continue,2023-05-27,2024-01-30,9.99
6424,Continue,2023-11-06,2024-05-20,29.99
6425,Continue,2022-01-11,2022-09-28,19.99
6426,Back to us,2023-04-09,2023-11-15,29.99
6427,Back to us,2023-03-18,2023-12-16,29.99
6428,Continue,2022-01-08,2022-12-02,19.99
6429,Continue,2022-03-08,2022-05-26,19.99
6430,Continue,2023-05-10,2023-10-21,9.99
6431,Back to us,2023-02-01,2023-09-27,19.99
6432,Continue,2023-10-17,2024-03-28,9.99
6433,Back to us,2023-12-10,2024-03-06,29.99
6434,Continue,2023-07-02,2024-01-04,9.99
6435,Continue,2022-09-08,2023-09-01,29.99
6436,Continue,2023-03-05,2023-05-12,9.99
6437,Continue,2023-10-04,2024-01-21,19.99
6438,Continue,2022-03-04,2022-05-30,29.99
6439,Continue,2023-04-01,2024-01-03,9.99
6440,Back to us,2022-03-06,2022-09-25,19.99
6441,Back to us,2022-03-18,2022-04-21,19.99
6442,Continue,2022-11-21,2023-07-17,29.99
6443,Continue,2023-04-17,2023-07-26,29.99
6444,New,2023-05-22,2023-12-15,29.99
6445,Continue,2023-08-20,2024-07-18,9.99
6446,Continue,2022-08-09,2023-05-02,19.99
6447,Continue,2023-04-01,2024-03-06,9.99
6448,Continue,2022-05-25,2022-07-27,9.99
6449,Back to us,2023-07-10,2023-12-14,19.99
6450,New,2023-03-16,2023-09-16,29.99
6451,Back to us,2023-04-11,2024-03-28,19.99
6452,Back to us,2022-02-03,2022-11-29,29.99
6453,Continue,2023-03-03,2023-10-10,29.99
6454,Continue,2022-12-18,2023-12-14,29.99
6455,Continue,2022-07-04,2023-04-12,19.99
6456,Back to us,2022-12-14,2023-01-23,29.99
6457,New,2023-04-05,2024-03-29,19.99
6458,Back to us,2023-04-11,2023-09-26,19.99
6459,Continue,2022-03-21,2022-12-28,9.99
6460,Continue,2023-11-15,2024-09-13,9.99
6461,Continue,2023-01-25,2023-08-06,19.99
6462,Continue,2023-07-23,2024-02-27,9.99
6463,Back to us,2023-05-12,2023-08-18,29.99
6464,Continue,2022-01-14,2022-11-11,9.99
6465,Back to us,2022-09-03,2023-01-16,29.99
6466,Back to us,2023-11-18,2024-09-24,9.99
6467,Back to us,2022-12-21,2023-12-02,29.99
6468,Continue,2022-04-13,2022-05-25,29.99
6469,Continue,2023-02-08,2023-04-29,9.99
6470,Continue,2022-08-15,2023-08-03,29.99
6471,Continue,2022-01-21,2022-10-27,19.99
6472,New,2022-01-06,2022-04-13,9.99
6473,Continue,2023-10-14,2024-06-05,29.99
6474,Continue,2022-02-06,2022-04-30,9.99
6475,Continue,2023-04-11,2023-06-17,9.99
6476,Back to us,2022-10-18,2023-06-04,9.99
6477,Continue,2023-10-04,2024-05-04,19.99
6478,Continue,2022-12-17,2023-03-20,19.99
6479,Continue,2023-07-06,2024-06-05,19.99
6480,Continue,2022-02-03,2022-03-14,9.99
6481,Back to us,2023-10-04,2024-05-23,19.99
6482,New,2023-11-23,2024-06-06,29.99
6483,Continue,2022-09-21,2023-01-14,29.99
6484,Back to us,2022-08-11,2022-10-14,29.99
6485,Continue,2022-03-13,2022-07-02,9.99
6486,New,2023-03-16,2024-02-28,19.99
6487,Continue,2023-11-07,2024-05-10,9.99
6488,Continue,2023-09-05,2023-12-31,29.99
6489,New,2023-11-07,2024-05-18,19.99
6490,Continue,2023-08-13,2024-05-02,19.99
6491,Back to us,2023-06-25,2024-05-09,9.99
6492,New,2023-09-24,2024-04-01,29.99
6493,Back to us,2022-02-21,2022-06-17,29.99
6494,New,2023-06-08,2023-09-21,29.99
6495,Continue,2023-01-24,2023-03-18,19.99
6496,Back to us,2023-12-09,2024-04-08,9.99
6497,Continue,2023-06-10,2024-05-31,9.99
6498,New,2022-09-02,2023-05-22,19.99
6499,Continue,2023-01-02,2023-08-26,29.99
6500,Continue,2023-04-11,2023-05-24,9.99
6501,New,2023-07-17,2024-06-16,29.99
6502,Continue,2022-02-24,2023-02-06,19.99
6503,New,2022-08-02,2023-01-08,19.99
6504,Continue,2023-01-01,2023-03-06,29.99
6505,Back to us,2022-01-12,2022-08-17,19.99
6506,Continue,2022-06-10,2022-11-09,29.99
6507,Continue,2023-11-03,2023-12-03,29.99
6508,Continue,2023-01-14,2023-03-18,29.99
6509,Back to us,2023-12-05,2024-09-26,9.99
6510,Back to us,2023-05-09,2024-02-20,19.99
6511,New,2023-09-24,2024-01-07,9.99
6512,Back to us,2022-12-22,2023-09-19,19.99
6513,New,2023-04-11,2023-11-14,29.99
6514,Continue,2022-05-02,2022-09-07,29.99
6515,Continue,2022-05-25,2023-01-04,9.99
6516,Continue,2022-11-14,2023-06-04,19.99
6517,Back to us,2023-06-17,2024-06-11,9.99
6518,Continue,2022-01-01,2022-07-14,9.99
6519,New,2023-06-02,2023-09-02,19.99
6520,New,2022-09-16,2023-07-16,9.99
6521,Back to us,2022-05-10,2023-02-13,29.99
6522,Continue,2022-09-18,2023-06-08,9.99
6523,Continue,2023-04-08,2023-07-05,9.99
6524,Continue,2023-12-20,2024-06-03,19.99
6525,Continue,2022-06-20,2022-11-21,19.99
6526,Continue,2022-10-03,2023-08-19,19.99
6527,Continue,2023-12-25,2024-08-23,29.99
6528,Continue,2022-05-14,2022-06-22,9.99
6529,New,2023-09-21,2024-03-31,29.99
6530,Back to us,2022-07-13,2022-11-11,29.99
6531,Continue,2022-08-14,2023-05-13,9.99
6532,Continue,2023-09-24,2023-10-28,29.99
6533,Continue,2023-04-19,2024-02-10,29.99
6534,Continue,2023-01-08,2023-10-18,9.99
6535,Continue,2023-12-21,2024-02-05,9.99
6536,Back to us,2022-12-03,2023-07-27,29.99
6537,Continue,2022-09-08,2023-07-25,19.99
6538,Back to us,2023-02-24,2023-11-19,19.99
6539,Continue,2023-06-23,2024-02-21,19.99
6540,New,2022-07-12,2023-05-03,29.99
6541,Back to us,2022-07-19,2023-02-08,29.99
6542,New,2023-09-08,2023-11-07,19.99
6543,Continue,2022-09-01,2023-05-05,29.99
6544,New,2023-11-24,2024-05-01,19.99
6545,Continue,2023-01-17,2023-08-28,19.99
6546,Continue,2022-12-15,2023-03-22,9.99
6547,Continue,2022-03-20,2022-11-03,9.99
6548,Continue,2023-07-06,2024-04-20,19.99
6549,New,2022-07-08,2023-02-04,9.99
6550,New,2023-08-27,2024-04-06,19.99
6551,Continue,2022-02-28,2022-12-12,19.99
6552,New,2022-06-01,2023-03-14,19.99
6553,Continue,2023-05-24,2023-12-22,29.99
6554,Back to us,2022-11-26,2023-08-13,29.99
6555,Back to us,2022-11-18,2023-03-04,9.99
6556,Continue,2023-09-02,2024-08-20,9.99
6557,Back to us,2022-12-16,2023-06-04,29.99
6558,Back to us,2023-02-07,2023-06-19,9.99
6559,Back to us,2022-04-16,2022-10-28,29.99
6560,Continue,2022-02-28,2022-12-25,29.99
6561,Continue,2022-04-04,2022-10-24,29.99
6562,Continue,2023-07-02,2024-06-02,29.99
6563,Back to us,2022-07-27,2022-10-04,9.99
6564,Continue,2022-12-12,2023-03-24,29.99
6565,New,2023-02-07,2023-08-29,29.99
6566,Continue,2022-08-18,2022-12-22,9.99
6567,Continue,2023-02-23,2023-12-30,19.99
6568,Continue,2023-08-08,2024-02-15,9.99
6569,Back to us,2023-06-27,2024-03-28,29.99
6570,Continue,2022-03-06,2023-02-08,9.99
6571,Continue,2023-07-12,2024-06-11,9.99
6572,Continue,2022-08-02,2023-05-02,19.99
6573,Continue,2023-09-19,2024-06-09,19.99
6574,Back to us,2023-07-24,2023-12-28,29.99
6575,Back to us,2023-03-25,2023-05-31,19.99
6576,New,2022-03-05,2022-10-07,29.99
6577,Continue,2023-07-17,2023-12-07,19.99
6578,New,2023-01-19,2023-06-07,9.99
6579,Continue,2022-08-10,2023-01-19,29.99
6580,Continue,2023-06-24,2024-03-07,19.99
6581,Continue,2023-10-01,2024-05-07,9.99
6582,New,2022-04-28,2022-09-18,19.99
6583,Continue,2023-06-13,2023-11-22,29.99
6584,Back to us,2023-06-01,2024-03-19,19.99
6585,Back to us,2023-10-01,2024-06-30,9.99
6586,Continue,2022-04-27,2023-01-18,19.99
6587,Continue,2023-06-22,2024-04-01,29.99
6588,Continue,2022-02-06,2022-04-12,19.99
6589,Back to us,2022-02-22,2022-07-21,29.99
6590,Back to us,2022-01-03,2022-03-27,9.99
6591,Continue,2022-05-21,2022-10-22,9.99
6592,New,2023-05-24,2023-08-23,9.99
6593,Back to us,2022-06-25,2023-05-22,29.99
6594,Continue,2022-09-06,2023-06-27,19.99
6595,Continue,2023-05-19,2023-07-31,29.99
6596,Back to us,2022-03-28,2022-05-29,19.99
6597,Continue,2023-02-19,2023-04-13,9.99
6598,Continue,2023-09-04,2024-03-05,19.99
6599,New,2022-09-07,2022-12-12,9.99
6600,New,2023-10-06,2023-12-10,19.99
6601,Continue,2023-06-15,2024-02-03,19.99
6602,Continue,2023-03-17,2023-06-05,29.99
6603,New,2022-12-03,2023-06-28,9.99
6604,Back to us,2022-05-18,2022-08-21,9.99
6605,Continue,2022-04-19,2022-06-25,9.99
6606,Continue,2022-06-21,2022-08-18,19.99
6607,Back to us,2022-12-22,2023-03-24,19.99
6608,New,2022-01-06,2022-03-26,9.99
6609,Back to us,2023-02-27,2023-04-06,29.99
6610,Continue,2022-02-01,2022-12-22,19.99
6611,Continue,2022-11-13,2023-01-22,29.99
6612,Back to us,2023-04-26,2024-02-18,9.99
6613,Back to us,2022-07-16,2023-02-06,29.99
6614,New,2022-11-27,2023-01-06,9.99
6615,New,2022-12-19,2023-05-17,9.99
6616,New,2022-12-28,2023-03-03,19.99
6617,Back to us,2023-04-28,2024-02-27,19.99
6618,Back to us,2022-01-10,2022-07-21,19.99
6619,New,2022-09-11,2023-07-03,19.99
6620,Continue,2023-10-05,2024-02-01,9.99
6621,New,2023-01-28,2023-07-03,19.99
6622,Continue,2022-10-16,2023-05-14,29.99
6623,Back to us,2023-10-10,2024-01-23,19.99
6624,Continue,2022-09-22,2023-03-11,19.99
6625,Continue,2022-10-22,2023-01-13,19.99
6626,New,2022-10-14,2023-03-15,9.99
6627,Back to us,2023-07-26,2023-11-13,19.99
6628,Continue,2023-07-17,2023-11-02,29.99
6629,New,2022-09-05,2023-05-21,19.99
6630,Continue,2022-11-04,2023-01-28,19.99
6631,Continue,2023-08-22,2024-04-17,29.99
6632,Continue,2023-02-02,2023-09-21,9.99
6633,Back to us,2023-01-13,2023-04-14,29.99
6634,Continue,2023-01-20,2023-07-24,29.99
6635,New,2022-07-02,2023-01-04,9.99
6636,Continue,2023-03-10,2023-09-29,9.99
6637,Back to us,2022-10-14,2022-11-23,9.99
6638,Continue,2023-12-28,2024-02-01,19.99
6639,Continue,2022-02-05,2022-10-16,19.99
6640,New,2023-03-24,2023-11-16,9.99
6641,Continue,2022-05-28,2022-08-10,29.99
6642,New,2023-08-12,2023-11-27,19.99
6643,Back to us,2023-03-08,2023-10-07,19.99
6644,Continue,2023-01-04,2023-08-20,19.99
6645,Continue,2023-12-26,2024-02-01,9.99
6646,Back to us,2023-12-16,2024-05-02,29.99
6647,New,2022-07-04,2023-05-23,9.99
6648,Continue,2023-10-10,2024-08-16,9.99
6649,New,2022-12-13,2023-03-12,9.99
6650,Continue,2023-01-02,2023-11-12,19.99
6651,New,2022-05-17,2023-04-18,29.99
6652,New,2023-06-14,2024-01-30,9.99
6653,New,2022-05-10,2023-04-08,19.99
6654,New,2023-02-20,2023-09-25,29.99
6655,Continue,2022-05-07,2022-10-31,9.99
6656,Continue,2022-07-02,2022-09-05,29.99
6657,New,2023-07-23,2023-10-18,19.99
6658,New,2022-07-04,2023-03-18,19.99
6659,Continue,2022-09-05,2022-11-24,19.99
6660,Continue,2022-09-12,2023-04-06,19.99
6661,Continue,2023-10-25,2024-06-02,19.99
6662,New,2022-06-01,2022-12-12,19.99
6663,Continue,2022-05-19,2022-09-11,19.99
6664,Continue,2022-10-07,2023-07-23,19.99
6665,Continue,2022-08-06,2023-05-28,19.99
6666,Back to us,2022-04-25,2022-07-14,19.99
6667,New,2022-02-17,2022-04-08,19.99
6668,Continue,2023-08-01,2024-03-27,29.99
6669,Continue,2022-08-17,2022-10-01,9.99
6670,Continue,2022-03-05,2022-12-18,9.99
6671,New,2022-08-18,2023-06-19,19.99
6672,Continue,2022-04-05,2022-06-25,9.99
6673,Continue,2022-02-21,2022-11-06,29.99
6674,New,2022-09-05,2023-09-04,29.99
6675,Back to us,2023-04-03,2023-08-13,19.99
6676,Continue,2022-06-09,2022-08-28,19.99
6677,Continue,2022-09-09,2023-05-12,29.99
6678,Continue,2022-10-24,2023-05-29,9.99
6679,Continue,2022-01-15,2022-12-17,29.99
6680,Back to us,2022-07-26,2022-12-11,9.99
6681,Continue,2023-03-19,2023-05-18,19.99
6682,New,2023-06-22,2024-05-05,9.99
6683,Continue,2023-02-09,2023-08-22,19.99
6684,Continue,2022-07-17,2022-09-08,9.99
6685,Continue,2022-05-21,2022-09-18,19.99
6686,Back to us,2022-07-25,2023-04-10,9.99
6687,Continue,2023-01-24,2023-08-17,9.99
6688,Continue,2023-02-23,2024-01-10,9.99
6689,Continue,2022-02-22,2022-05-11,9.99
6690,Continue,2022-05-05,2022-10-09,29.99
6691,Continue,2022-06-23,2023-05-19,9.99
6692,Continue,2023-01-23,2023-04-24,19.99
6693,New,2023-03-09,2023-07-12,29.99
6694,Continue,2023-09-06,2024-07-14,19.99
6695,Continue,2022-05-14,2022-07-16,19.99
6696,New,2022-02-21,2022-05-18,9.99
6697,Continue,2022-04-21,2022-12-06,19.99
6698,Continue,2022-06-12,2023-04-12,9.99
6699,Back to us,2023-06-06,2024-02-24,9.99
6700,Continue,2023-09-15,2024-03-22,29.99
6701,Continue,2022-08-15,2023-01-18,19.99
6702,Back to us,2023-11-21,2024-04-23,9.99
6703,Continue,2023-10-23,2024-10-06,29.99
6704,New,2022-09-02,2023-07-15,19.99
6705,New,2022-01-23,2022-05-07,19.99
6706,Continue,2023-08-12,2024-04-09,19.99
6707,Continue,2022-09-27,2022-11-05,29.99
6708,Continue,2023-07-13,2023-12-25,29.99
6709,New,2022-03-11,2022-08-11,9.99
6710,Back to us,2023-07-08,2023-12-27,29.99
6711,Continue,2023-10-10,2024-04-12,19.99
6712,Back to us,2023-06-18,2023-08-19,9.99
6713,Back to us,2022-06-13,2023-02-23,19.99
6714,Continue,2023-09-22,2024-01-26,19.99
6715,Continue,2022-12-10,2023-03-31,9.99
6716,Continue,2023-12-17,2024-05-16,29.99
6717,Continue,2023-05-25,2024-04-03,19.99
6718,Continue,2023-04-05,2023-07-09,9.99
6719,New,2022-09-06,2023-06-03,19.99
6720,New,2023-03-12,2023-10-04,9.99
6721,Continue,2022-12-03,2023-07-11,9.99
6722,Back to us,2023-08-08,2023-11-14,29.99
6723,Back to us,2022-02-07,2022-07-12,9.99
6724,Continue,2022-06-22,2022-08-27,9.99
6725,New,2023-12-09,2024-08-17,29.99
6726,New,2022-08-23,2023-01-28,9.99
6727,Continue,2023-02-12,2023-05-06,19.99
6728,New,2022-09-24,2023-06-23,29.99
6729,New,2022-12-26,2023-11-19,9.99
6730,Continue,2022-11-11,2023-09-14,19.99
6731,Continue,2022-05-11,2023-04-05,19.99
6732,Back to us,2022-11-25,2023-04-01,9.99
6733,Continue,2023-10-22,2024-03-28,29.99
6734,Continue,2023-05-09,2023-10-12,29.99
6735,Back to us,2022-07-17,2023-02-06,19.99
6736,Continue,2023-12-23,2024-03-06,9.99
6737,Continue,2023-03-21,2023-07-07,19.99
6738,New,2022-12-22,2023-04-19,19.99
6739,New,2022-12-17,2023-11-30,9.99
6740,New,2022-10-10,2023-01-15,9.99
6741,Back to us,2023-05-06,2023-12-13,9.99
6742,New,2023-01-21,2023-11-14,9.99
6743,New,2022-07-27,2022-10-05,29.99
6744,Continue,2022-09-03,2023-01-16,19.99
6745,New,2022-09-20,2023-08-07,9.99
6746,Continue,2023-02-10,2023-05-17,9.99
6747,New,2022-06-21,2023-03-06,9.99
6748,Back to us,2023-05-20,2024-01-30,29.99
6749,Back to us,2022-07-15,2023-02-04,9.99
6750,Continue,2022-11-14,2023-11-01,9.99
6751,Continue,2023-04-13,2023-05-29,19.99
6752,Continue,2022-01-05,2022-11-20,29.99
6753,Continue,2022-03-16,2022-06-02,19.99
6754,New,2022-05-17,2022-12-17,19.99
6755,Continue,2023-05-03,2023-08-24,9.99
6756,Continue,2022-10-08,2022-12-31,9.99
6757,Continue,2023-09-25,2024-05-07,29.99
6758,Continue,2023-11-03,2024-02-27,19.99
6759,Continue,2022-01-07,2022-12-29,29.99
6760,Back to us,2022-02-03,2022-11-28,9.99
6761,Continue,2022-08-17,2023-07-20,19.99
6762,New,2022-07-03,2023-01-13,9.99
6763,Continue,2022-11-27,2023-02-05,19.99
6764,Continue,2023-10-15,2024-01-23,9.99
6765,Continue,2022-07-03,2022-08-26,9.99
6766,Continue,2022-02-10,2023-01-03,9.99
6767,Continue,2022-11-15,2023-10-13,9.99
6768,Continue,2022-09-19,2023-01-29,19.99
6769,Back to us,2022-10-07,2023-01-10,29.99
6770,Continue,2022-03-02,2023-01-07,9.99
6771,Continue,2023-12-18,2024-10-26,19.99
6772,Continue,2023-04-09,2023-11-28,9.99
6773,Continue,2022-07-09,2022-10-03,9.99
6774,Continue,2022-06-04,2023-01-04,19.99
6775,New,2022-05-28,2023-02-12,29.99
6776,Continue,2023-03-14,2023-04-30,19.99
6777,Back to us,2023-02-22,2023-11-18,9.99
6778,New,2022-03-22,2022-10-08,19.99
6779,Continue,2023-07-26,2023-09-26,29.99
6780,Continue,2022-05-10,2023-05-08,29.99
6781,Continue,2022-06-26,2022-11-22,29.99
6782,Continue,2023-02-14,2023-03-24,9.99
6783,Back to us,2022-11-25,2023-03-15,29.99
6784,Continue,2022-07-09,2022-10-12,9.99
6785,Continue,2023-04-02,2023-10-28,9.99
6786,Continue,2023-03-27,2023-07-29,29.99
6787,Continue,2023-04-02,2023-07-11,19.99
6788,Back to us,2023-03-03,2023-06-25,9.99
